OBJECTID,BSM,YSDM,TBYBH,TBBH,DLBM,DLMC,QSXZ,QSDWDM,QSDWMC,ZLDWDM,ZLDWMC,GDLX,KCLX,DLBZ,GDPDJ,KCDLBM,TKXS,TBMJ,XZDWMJ,LXDWMJ,TKMJ,TBDLMJ,PZWH,BGJLH,BGRQ,XZGDJFLY
7680,190371,2001010100,18636,18,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,3496.7,733.54,0,0,2763.16,,,,
8984,192642,2001010100,20852,18,31,有林地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,101220.03,1995.55,0,0,99224.48,,,,
9893,199841,2001010100,29858,18,43,其他草地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,11544.43,177.45,0,0,11366.98,,,,
10959,199898,2001010100,28095,18,13,旱地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,TK,,1,123,0,4059.79,0,0,0,4059.79,,,,
11156,203605,2001010100,31923,18,203,村庄,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,258.08,0,0,0,258.08,,,,
11188,200591,2001010100,28818,18,43,其他草地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,30469.53,298.4,0,0,30171.13,,,,
11863,201791,2001010100,30010,18,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,3,123,0.1674,21504.57,41.38,0,3592.938006,17870.25199,,,,
12366,202099,2001010100,30331,18,32,灌木林地,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,302886.05,2225.05,0,0,300661,,,,
12416,205312,2001010100,33522,18,11,水田,30,530702205204,金江村民委员会,530702205204,金江村民委员会,T,TK,,4,123,0.29,651.97,0,0,189.0713,462.8987,,,,
13649,203150,2001010100,31448,18,32,灌木林地,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,,,,,0,97723.55,827.99,0,0,96895.56,,,,
14070,203796,2001010100,32114,18,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,3,123,0.1674,19260.1,219.18,0,3187.450008,15853.46999,,,,
15903,205622,2001010100,33842,18,11,水田,30,530702202204,三义村民委员会,530702202204,三义村民委员会,T,TK,,2,123,0.1015,2883.31,183.57,0,274.02361,2425.71639,,,,
16138,208545,2001010100,36800,18,13,旱地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,TK,,5,123,0.3602,2078.51,0,0,748.679302,1329.830698,,,,
16996,207359,2001010100,35628,18,43,其他草地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,8748.58,0,0,0,8748.58,,,,
17035,209727,2001010100,38006,18,13,旱地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,TK,,4,123,0.2937,4146.75,89,0,1191.761175,2865.988825,,,,
17086,207220,2001010100,35489,18,43,其他草地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,1539.52,0,0,0,1539.52,,,,
20744,910007178,2001010100,,18,205,风景名胜及特殊用地,30,530702001201,北门办事处,530702001201,北门办事处,,,,,,0,3253.37,0,0,0,3253.37,,,2012/12/30 0:00,
22841,186841,2001010100,15060,18,12,水浇地,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,TK,,1,123,0,3992.49,154.06,0,0,3838.43,,,2015/2/6 0:00,
23554,187854,2001010100,17710,18,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,2158.39,301.34,0,0,1857.05,,,2015/2/7 0:00,
28719,194509,2001010100,22751,18,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,1973.53,284.58,0,0,1688.95,,,2015/2/7 0:00,
30038,187853,2001010100,17709,18,12,水浇地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,TK,,1,123,0,2959.62,117.3,0,0,2842.32,,,2015/2/7 0:00,
31545,175921,2001010100,4110,18,32,灌木林地,30,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,,,,,,0,25922.28,0,0,0,25922.28,,,2015/2/7 0:00,
32812,175993,2001010100,4195,18,127,裸地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,18212.67,642.51,0,0,17570.16,,,2015/2/8 0:00,
36424,188819,2001010100,17009,18,43,其他草地,30,530702201204,三古村民委员会,530702201204,三古村民委员会,,,,,,0,204536.39,562.04,0,0,203974.35,,,2016/3/2 0:00,
39636,177549,2001010100,5781,18,31,有林地,30,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,,,,,,0,85377.67,1621.22,0,0,83756.45,,,2017/1/21 0:00,
39637,176749,2001010100,4995,18,11,水田,30,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,T,TK,,4,123,0.29,24802.91,1778.2,0,6677.17,16347.54,,,2017/1/21 0:00,
40441,192547,2001010100,20757,18,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,13327.64,170.24,0,0,13157.4,,,2017/1/21 0:00,
164,171714,2001010100,21,19,43,其他草地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,18926.13,406.59,0,0,18519.54,,,,
1250,172996,2001010100,1200,19,32,灌木林地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,,,,,0,1524.66,145.58,0,0,1379.08,,,,
2345,181023,2001010100,9278,19,12,水浇地,30,530702004203,中济社区居委会,530702004203,中济社区居委会,,TK,,2,123,0.0809,4098.41,324.02,0,305.348151,3469.041849,,,,
3539,176061,2001010100,4274,19,43,其他草地,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,43319.94,380.28,0,0,42939.66,,,,
4199,181664,2001010100,9887,19,43,其他草地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,59645.91,422.76,0,0,59223.15,,,,
4420,183185,2001010100,11403,19,205,风景名胜及特殊用地,20,530702003207,玉泉公园管理所,530702003207,玉泉公园管理所,,,,,,0,4430.59,0,0,0,4430.59,,,,
4441,177465,2001010100,7292,19,43,其他草地,30,530702201203,玉河村民委员会,530702201203,玉河村民委员会,,,,,,0,8544.38,0,0,0,8544.38,,,,
4589,181025,2001010100,9280,19,202,建制镇,20,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,90264.84,0,0,0,90264.84,,,,
5039,182263,2001010100,10496,19,12,水浇地,30,530702001207,文智社区居委会,530702001207,文智社区居委会,,TK,,2,123,0.0809,3337.73,304.21,0,245.411768,2788.108232,,,,
5519,182642,2001010100,10898,19,31,有林地,30,530702001206,义尚社区居委会,530702001209,大研国有林,,,,,,0,12808.4,0,0,0,12808.4,,,,
5807,183102,2001010100,11310,19,12,水浇地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,TK,,1,123,0,3311.47,164.85,0,0,3146.62,,,,
6885,193889,2001010100,22085,19,203,村庄,30,530702201205,增明村民委员会,530702201205,增明村民委员会,,,,,,0,264.8,0,0,0,264.8,,,,
7622,190423,2001010100,18688,19,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,1982.31,268.19,0,0,1714.12,,,,
7819,189207,2001010100,17433,19,21,果园,30,530702201204,三古村民委员会,530702201204,三古村民委员会,,,,,,0,3983.71,34.74,0,0,3948.97,,,,
8820,192267,2001010100,20454,19,31,有林地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,854346.1,3908.52,0,0,850437.58,,,,
9043,195461,2001010100,23709,19,43,其他草地,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,7931.91,441.75,0,0,7490.16,,,,
9046,198905,2001010100,27197,19,32,灌木林地,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,,,,,0,8357.7,78.74,0,0,8278.96,,,,
9665,200604,2001010100,28831,19,32,灌木林地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,40230.96,813.33,0,0,39417.63,,,,
10214,199777,2001010100,28065,19,43,其他草地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,,,,,0,2519.73,0,0,0,2519.73,,,,
12050,201694,2001010100,29913,19,32,灌木林地,30,530702202206,忠义村民委员会,530702202206,忠义村民委员会,,,,,,0,9168.96,767.46,0,0,8401.5,,,,
12290,202321,2001010100,30566,19,31,有林地,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,8626.2,68.31,0,0,8557.89,,,,
12589,203234,2001010100,31542,19,43,其他草地,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,,,,,0,90748.18,523.4,0,0,90224.78,,,,
13492,201755,2001010100,29974,19,43,其他草地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,,,,,0,8281.56,301.02,0,0,7980.54,,,,
13666,203701,2001010100,32019,19,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,2,123,0.0809,25177.18,59.16,0,2032.047818,23085.97218,,,,
14351,203581,2001010100,31899,19,11,水田,30,530702202203,七河村民委员会,530702202203,七河村民委员会,T,TK,,2,123,0.1015,4338.89,209.4,0,419.143235,3710.346765,,,,
15190,205642,2001010100,33862,19,21,果园,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,2667.04,0,0,0,2667.04,,,,
15800,205322,2001010100,33532,19,203,村庄,30,530702205204,金江村民委员会,530702205204,金江村民委员会,,,,,,0,1114.11,0,0,0,1114.11,,,,
17163,207409,2001010100,35678,19,43,其他草地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,33516.88,0,0,0,33516.88,,,,
17275,206981,2001010100,35250,19,31,有林地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,277213.94,1819.32,0,0,275394.62,,,,
17547,208565,2001010100,36830,19,23,其他园地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,631.26,0,0,0,631.26,,,,
18937,209643,2001010100,37961,19,31,有林地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,,,,,0,276314.5,2404.65,0,0,273909.85,,,,
20769,910007295,2001010100,16487,19,12,水浇地,30,530702002203,义和社区居委会,530702002203,义和社区居委会,,,,1,,0,1330.23,0,0,0,1330.23,,,2012/12/30 0:00,
22597,186833,2001010100,15052,19,12,水浇地,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,TK,,1,123,0,1471.85,117.66,0,0,1354.19,,,2015/2/6 0:00,
24020,189470,2001010100,17706,19,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,2120.79,207.7,0,0,1913.09,,,2015/2/7 0:00,
28892,194540,2001010100,22782,19,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,1024.05,106.58,0,0,917.47,,,2015/2/7 0:00,
29383,189433,2001010100,17669,19,111,河流水面,20,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,,,,,0,4555.39,0,0,0,4555.39,,,2015/2/7 0:00,
30932,175973,2001010100,4162,19,32,灌木林地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,468927.56,2929.02,0,0,465998.54,,,2015/2/8 0:00,
34077,183570,2001010100,11819,19,13,旱地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,TK,,3,123,0.1674,60436.28,862.22,0,9972.697644,49601.36236,,,2015/3/10 0:00,
34106,179241,2001010100,7499,19,12,水浇地,30,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,,TK,,1,123,0,6967.05,518.5,0,0,6448.55,,,2015/3/10 0:00,
39650,187910,2001010100,16132,19,203,村庄,30,530702002202,八河社区居委会,530702002202,八河社区居委会,,,,,,0,286120.26,203.49,16,0,285900.77,,,2017/1/21 0:00,
212,171720,2001010100,27,20,32,灌木林地,30,530702203203,白水村民委员会,530702203203,白水村民委员会,,,,,,0,54615.31,0,0,0,54615.31,,,,
1287,173000,2001010100,1204,20,32,灌木林地,30,530702203201,大东村民委员会,530702203201,大东村民委员会,,,,,,0,16174.46,464.61,0,0,15709.85,,,,
2141,174234,2001010100,2445,20,31,有林地,30,530702203202,建新村民委员会,530702203202,建新村民委员会,,,,,,0,14517.3,632.94,0,0,13884.36,,,,
3405,176051,2001010100,4264,20,31,有林地,30,530702004204,开文社区居委会,530702004204,开文社区居委会,,,,,,0,124247,1592.91,0,0,122654.09,,,,
3700,182264,2001010100,10497,20,13,旱地,30,530702001207,文智社区居委会,530702001207,文智社区居委会,,TK,,3,123,0.1674,5764.53,0,0,964.982322,4799.547678,,,,
4785,180878,2001010100,9133,20,43,其他草地,30,530702004203,中济社区居委会,530702004203,中济社区居委会,,,,,,0,19949.1,0,0,0,19949.1,,,,
4983,183202,2001010100,11441,20,205,风景名胜及特殊用地,20,530702003207,玉泉公园管理所,530702003207,玉泉公园管理所,,,,,,0,6337.71,0,0,0,6337.71,,,,
5199,181485,2001010100,9672,20,43,其他草地,30,530702003206,清溪社区居委会,530702003206,清溪社区居委会,,,,,,0,1018.72,104.8,0,0,913.92,,,,
5800,181816,2001010100,10029,20,43,其他草地,30,530702201201,龙山村民委员会,530702201201,龙山村民委员会,,,,,,0,11207.84,0,0,0,11207.84,,,,
6072,183120,2001010100,11328,20,12,水浇地,30,530702004201,黄山社区居委会,530702004201,黄山社区居委会,,TK,,1,123,0,1885.68,534.09,0,0,1351.59,,,,
7277,183823,2001010100,12082,20,43,其他草地,30,530702201202,龙兴村民委员会,530702201202,龙兴村民委员会,,,,,,0,6221.97,537.5,0,0,5684.47,,,,
7910,190401,2001010100,18666,20,12,水浇地,30,530702002205,玉龙县飞地,530702002205,玉龙县飞地,,TK,,1,123,0,3962.86,590.41,0,0,3372.45,,,,
8080,189173,2001010100,17399,20,43,其他草地,30,530702201204,三古村民委员会,530702201204,三古村民委员会,,,,,,0,38417.37,0,0,0,38417.37,,,,
8621,191987,2001010100,21177,20,43,其他草地,30,530702201206,义新村民委员会,530702201206,义新村民委员会,,,,,,0,8469.74,0,0,0,8469.74,,,,
9328,198966,2001010100,27258,20,32,灌木林地,30,530702202208,羊见村民委员会,530702202208,羊见村民委员会,,,,,,0,1237.47,118.39,0,0,1119.08,,,,
9480,195527,2001010100,23775,20,203,村庄,30,530702201207,光乐村民委员会,530702201207,光乐村民委员会,,,,,,0,429.69,0,0,0,429.69,,,,
9973,200636,2001010100,28863,20,127,裸地,30,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,,,,,,0,1161.5,0,0,0,1161.5,,,,
10733,199762,2001010100,28050,20,43,其他草地,30,530702202201,共和村民委员会,530702202201,共和村民委员会,,,,,,0,5123.12,474.37,0,0,4648.75,,,,
11474,203362,2001010100,31680,20,31,有林地,30,530702205205,普勤村民委员会,530702205205,普勤村民委员会,,,,,,0,5392.26,461.7,0,0,4930.56,,,,
11650,201776,2001010100,29995,20,13,旱地,30,530702202209,前山村民委员会,530702202209,前山村民委员会,,TK,,3,123,0.1674,17640.4,227.2,0,2914.96968,14498.23032,,,,
12961,202159,2001010100,30391,20,31,有林地,30,530702202202,新民村民委员会,530702202202,新民村民委员会,,,,,,0,213444.43,4457.26,0,0,208987.17,,,,
13724,205734,2001010100,33954,20,43,其他草地,30,530702202204,三义村民委员会,530702202204,三义村民委员会,,,,,,0,2581.94,0,0,0,2581.94,,,,
14275,203829,2001010100,32147,20,13,旱地,30,530702202210,后山村民委员会,530702202210,后山村民委员会,,TK,,3,123,0.1674,5245.74,116.22,0,858.681648,4270.838352,,,,
14316,203619,2001010100,31937,20,43,其他草地,30,530702202203,七河村民委员会,530702202203,七河村民委员会,,,,,,0,1639.72,308.59,0,0,1331.13,,,,
15498,209737,2001010100,38016,20,13,旱地,30,530702205202,罗玄村民委员会,530702205202,罗玄村民委员会,,TK,,5,123,0.3602,7154.1,0,0,2576.90682,4577.19318,,,,
15845,205358,2001010100,33568,20,203,村庄,30,530702205204,金江村民委员会,530702205204,金江村民委员会,,,,,,0,228.68,0,0,0,228.68,,,,
16257,207453,2001010100,35722,20,43,其他草地,30,530702205207,鹤庆县飞地,530702205207,鹤庆县飞地,,,,,,0,2147.53,0,0,0,2147.53,,,,
17014,207214,2001010100,35470,20,43,其他草地,30,530702202205,五峰村民委员会,530702202205,五峰村民委员会,,,,,,0,11848.46,759.43,0,0,11089.03,,,,
17933,208541,2001010100,36796,20,23,其他园地,30,530702205201,产构村民委员会,530702205201,产构村民委员会,,,,,,0,2555.63,176.45,0,0,2379.18,,,,
20768,910007294,2001010100,,20,202,建制镇,20,530702002203,义和社区居委会,530702002203,义和社区居委会,,,,,,0,9521.64,0,0,0,9521.64,云国土资复[2005]98号,,2012/12/30 0:00,
21672,179046,2001010100,7270,20,43,其他草地,30,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,,,,,,0,9986.86,304.5,0,0,9682.36,,,2015/2/7 0:00,
22333,186864,2001010100,15083,20,203,村庄,30,530702005201,金山街道办事处金山社区居委会,530702005201,金山街道办事处金山社区居委会,,,,,,0,3342.98,0,0,0,3342.98,,,2015/2/6 0:00,
24272,189464,2001010100,17700,20,12,水浇地,30,530702005203,金山街道办事处东元社区居委会,530702005203,金山街道办事处东元社区居委会,,TK,,1,123,0,1961.12,121.63,0,0,1839.49,,,2015/2/7 0:00,
27392,192626,2001010100,20836,20,12,水浇地,30,530702006201,开南街道办事处漾西社区居委会,530702006201,开南街道办事处漾西社区居委会,,TK,,1,123,0,5148.06,245.26,0,0,4902.8,,,2015/2/7 0:00,
27803,194496,2001010100,22738,20,12,水浇地,30,530702006202,开南街道办事处贵峰社区居委会,530702006202,开南街道办事处贵峰社区居委会,,TK,,1,123,0,13152.03,959.11,0,0,12192.92,,,2015/2/7 0:00,
29329,189487,2001010100,17743,20,12,水浇地,30,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,,TK,,1,123,0,3271,232.62,0,0,3038.38,,,2015/2/7 0:00,
29741,176815,2001010100,5072,20,203,村庄,30,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,,,,,,0,424.25,61.56,0,0,362.69,,,2015/2/7 0:00,
32504,176006,2001010100,4208,20,127,裸地,30,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,,,,,,0,47785.49,0,0,0,47785.49,,,2015/2/8 0:00,
